Invoice_ID,Booking_Date,Invoice_Date,Model,Variant,Fuel_Type,Color,Sales_Channel,Salesperson_ID,Ex_Showroom_Price,Discount,Finance_Used,Exchange_Used,Gross_Margin,Net_Sale_Price
INV11246,2025-03-27,2024-11-28,Creta,Top,Petrol,Red,Corporate,SP19,734046,30783,Yes,No,45379,703263
INV11247,2025-05-14,2024-05-06,Creta,Mid,Petrol,Black,Corporate,SP12,694855,41249,Yes,No,111189,653606
INV11248,2024-06-13,2025-07-11,Swift,Base,Petrol,Red,Digital,SP2,856338,43025,Yes,Yes,103552,813313
INV11249,2024-06-30,2025-07-10,Swift,Top,EV,Silver,Corporate,SP17,1226099,16447,No,No,38368,1209652
INV11250,2025-04-13,2024-01-01,Baleno,Base,EV,Silver,Corporate,SP3,1766702,16713,No,No,109041,1749989
INV11251,2024-01-07,2024-06-16,City,Base,Diesel,Black,Corporate,SP10,944258,4858,No,Yes,52771,939400
INV11252,2024-11-25,2025-09-11,City,Base,Petrol,White,Referral,SP16,1207717,51115,Yes,No,84950,1156602
INV11253,2025-11-03,2024-01-19,City,Top,Petrol,White,Corporate,SP9,1688317,59834,Yes,Yes,60245,1628483
INV11254,2024-05-30,2024-11-27,Nexon,Top,Petrol,Silver,Referral,SP11,1408679,4539,No,Yes,124302,1404140
INV11255,2024-03-25,2025-08-06,Nexon,Base,Petrol,Red,Referral,SP15,1960702,63983,Yes,Yes,118906,1896719
INV11256,2024-05-26,2025-03-31,Baleno,Mid,EV,Black,Corporate,SP3,1605535,18857,Yes,Yes,92792,1586678
INV11257,2025-09-15,2024-04-18,Nexon,Base,Diesel,White,Digital,SP16,1120911,5364,No,No,63327,1115547
INV11258,2025-01-15,2024-09-24,City,Mid,Diesel,White,Corporate,SP12,1155726,65985,No,Yes,66454,1089741
INV11259,2025-07-01,2025-03-20,City,Base,EV,Blue,Walk-in,SP5,624716,59169,No,No,113787,565547
INV11260,2024-10-11,2024-08-27,Creta,Base,Petrol,Silver,Digital,SP7,1931929,21078,Yes,No,143380,1910851
INV11261,2025-11-30,2024-10-27,Nexon,Base,Diesel,Red,Referral,SP9,509907,37574,Yes,No,66741,472333
INV11262,2024-03-22,2025-08-24,Swift,Top,Diesel,Black,Referral,SP18,1382257,869,Yes,No,51977,1381388
INV11263,2025-05-28,2024-04-12,Swift,Mid,EV,White,Digital,SP8,951095,62624,No,No,118200,888471
INV11264,2025-12-09,2024-09-06,Creta,Mid,Petrol,Blue,Digital,SP12,1502663,40075,No,Yes,26714,1462588
INV11265,2025-06-06,2025-03-28,Creta,Base,Diesel,Silver,Corporate,SP20,1465701,3659,Yes,No,126680,1462042
INV11266,2025-01-20,2025-06-03,Creta,Top,Petrol,Silver,Referral,SP2,769629,36370,No,Yes,97237,733259
INV11267,2025-12-07,2024-06-01,Swift,Top,Diesel,Black,Walk-in,SP10,1860247,58185,No,Yes,34891,1802062
INV11268,2025-04-15,2024-06-22,City,Mid,EV,White,Corporate,SP19,1778208,79921,Yes,Yes,121555,1698287
INV11269,2024-04-28,2024-12-08,Creta,Top,Petrol,Black,Digital,SP9,1280504,43751,No,No,72299,1236753
INV11270,2025-01-30,2025-10-31,Baleno,Mid,EV,Black,Referral,SP8,591005,62758,Yes,No,85167,528247
INV11271,2025-06-15,2025-03-06,Creta,Mid,Diesel,Blue,Digital,SP1,1082816,5131,No,No,85124,1077685
INV11272,2024-09-17,2025-12-27,Venue,Mid,EV,Silver,Digital,SP6,1521983,1358,Yes,No,113052,1520625
INV11273,2024-09-12,2025-11-19,Creta,Top,EV,Red,Digital,SP12,1838519,57371,No,Yes,78639,1781148
INV11274,2024-08-13,2025-11-17,Swift,Mid,EV,Silver,Corporate,SP19,1463843,79139,Yes,No,60912,1384704
INV11275,2024-02-22,2025-10-19,Nexon,Mid,Diesel,Silver,Walk-in,SP17,1949238,16246,No,No,134742,1932992
INV11276,2025-05-14,2024-11-19,Creta,Base,Petrol,Blue,Walk-in,SP2,681532,17216,No,Yes,95452,664316
INV11277,2025-05-20,2025-11-03,Nexon,Mid,EV,Red,Referral,SP11,1905537,41209,No,Yes,88446,1864328
INV11278,2024-12-29,2025-09-30,Venue,Mid,Petrol,White,Digital,SP18,1868980,42987,No,Yes,103790,1825993
INV11279,2024-10-06,2025-02-23,Baleno,Base,Diesel,Red,Walk-in,SP11,1694525,20577,No,Yes,81516,1673948
INV11280,2025-08-15,2025-08-16,Nexon,Base,Petrol,White,Digital,SP18,759673,42320,Yes,Yes,145223,717353
INV11281,2025-12-14,2025-04-29,City,Top,EV,Red,Referral,SP8,917939,11301,Yes,Yes,64250,906638
INV11282,2024-06-06,2025-10-20,Creta,Mid,EV,Black,Digital,SP15,1823663,75051,Yes,Yes,56116,1748612
INV11283,2025-09-23,2025-02-15,Venue,Top,EV,Red,Walk-in,SP9,903522,891,No,No,103521,902631
INV11284,2024-02-28,2024-03-24,Venue,Top,EV,Blue,Digital,SP15,667856,21972,Yes,No,42151,645884
INV11285,2025-12-27,2024-04-22,Nexon,Base,EV,White,Walk-in,SP7,883545,50457,No,Yes,145673,833088
INV11286,2024-05-07,2024-11-27,Baleno,Top,EV,Silver,Referral,SP20,721099,54435,No,Yes,91366,666664
INV11287,2025-12-21,2025-01-12,Swift,Mid,Diesel,Blue,Digital,SP13,1971766,20932,Yes,No,64297,1950834
INV11288,2024-04-24,2025-10-16,Creta,Base,Diesel,White,Walk-in,SP13,1575947,4192,Yes,Yes,60888,1571755
INV11289,2024-07-27,2024-02-10,Venue,Mid,Diesel,White,Referral,SP1,1647322,16128,No,Yes,76195,1631194
INV11290,2025-06-09,2024-04-14,Baleno,Mid,Petrol,Silver,Digital,SP20,1421440,22836,No,Yes,104010,1398604
INV11291,2025-06-04,2024-07-20,City,Base,Petrol,Black,Referral,SP4,787871,24837,Yes,Yes,91016,763034
INV11292,2025-07-05,2025-03-25,Venue,Mid,Diesel,Blue,Walk-in,SP4,1138288,22778,Yes,Yes,94979,1115510
INV11293,2024-08-24,2024-09-22,Baleno,Base,Petrol,Silver,Digital,SP4,1612545,43130,No,No,124674,1569415
INV11294,2024-10-07,2024-07-28,Swift,Mid,Petrol,Silver,Digital,SP13,1970160,16708,No,Yes,74334,1953452
INV11295,2024-12-24,2025-07-16,Swift,Base,EV,Black,Digital,SP2,1092819,24232,Yes,Yes,118474,1068587
INV11296,2024-07-19,2024-04-27,Venue,Top,EV,Blue,Referral,SP15,1714632,57266,No,Yes,149986,1657366
INV11297,2024-10-04,2025-12-13,Venue,Mid,Petrol,Silver,Referral,SP4,1461795,39412,No,No,88345,1422383
INV11298,2024-08-22,2025-01-11,Nexon,Base,Petrol,Black,Walk-in,SP6,1744876,4782,Yes,No,59761,1740094
INV11299,2025-05-08,2025-07-04,Creta,Mid,Diesel,Blue,Corporate,SP3,985315,61196,Yes,Yes,142617,924119
INV11300,2024-01-04,2025-06-23,Baleno,Mid,Petrol,Red,Digital,SP7,1177510,26315,No,Yes,46930,1151195
INV11301,2025-10-27,2024-03-24,Venue,Mid,EV,White,Digital,SP6,1439565,10052,No,Yes,79117,1429513
INV11302,2025-03-17,2025-03-29,Creta,Base,Petrol,Black,Walk-in,SP3,731944,19521,Yes,Yes,43095,712423
INV11303,2024-01-29,2025-10-28,Nexon,Top,Diesel,White,Digital,SP4,1605366,69434,No,No,97482,1535932
INV11304,2024-04-18,2025-09-20,Creta,Top,EV,Red,Referral,SP10,1302080,69690,Yes,No,23991,1232390
INV11305,2025-09-01,2025-05-28,Venue,Top,EV,Silver,Referral,SP9,1610355,35546,No,Yes,43519,1574809
INV11306,2025-12-27,2025-08-27,Swift,Base,EV,Silver,Digital,SP6,606371,79345,Yes,Yes,46657,527026
INV11307,2024-03-15,2025-11-08,Baleno,Top,EV,Blue,Digital,SP20,798816,25972,No,No,20826,772844
INV11308,2024-05-25,2025-01-21,Baleno,Base,Petrol,Black,Referral,SP11,1879829,78059,No,No,62625,1801770
INV11309,2024-05-07,2024-12-15,Swift,Mid,Diesel,Black,Digital,SP7,534593,64385,No,Yes,102049,470208
INV11310,2024-02-11,2024-10-22,Venue,Mid,Petrol,Blue,Referral,SP18,907002,22030,Yes,Yes,37801,884972
INV11311,2024-12-21,2024-09-14,Baleno,Top,Petrol,White,Corporate,SP4,1431298,40376,Yes,Yes,49846,1390922
INV11312,2024-02-10,2024-03-21,Venue,Base,EV,Silver,Corporate,SP5,1307734,77400,Yes,No,59566,1230334
INV11313,2024-02-03,2024-09-24,Nexon,Mid,Diesel,Silver,Digital,SP4,1740712,78412,No,No,43157,1662300
INV11314,2024-01-17,2025-02-22,Venue,Base,EV,Black,Digital,SP4,717872,18055,No,No,48363,699817
INV11315,2025-11-07,2024-08-22,Creta,Base,Petrol,Black,Digital,SP13,847284,25493,Yes,No,70559,821791
INV11316,2024-06-01,2024-11-06,Swift,Mid,Petrol,Blue,Referral,SP16,835500,74861,Yes,Yes,25136,760639
INV11317,2025-01-12,2024-12-22,Venue,Base,EV,Red,Corporate,SP14,1073570,36775,No,No,77937,1036795
INV11318,2025-08-10,2024-07-31,Nexon,Mid,Petrol,White,Corporate,SP11,1152739,51057,No,No,37421,1101682
INV11319,2025-08-21,2025-07-27,City,Mid,Petrol,Red,Walk-in,SP2,1407779,36253,No,No,145008,1371526
INV11320,2025-09-20,2024-02-18,Swift,Mid,EV,Red,Walk-in,SP14,1208074,51884,No,Yes,146158,1156190
INV11321,2024-12-07,2024-05-06,Baleno,Base,Petrol,Black,Digital,SP7,523814,76497,Yes,No,98027,447317
INV11322,2024-01-27,2024-08-10,Creta,Mid,Diesel,Black,Referral,SP11,655161,17705,Yes,No,27546,637456
INV11323,2024-10-13,2024-10-05,Baleno,Base,EV,Black,Digital,SP4,949047,44676,No,No,91439,904371
INV11324,2025-10-07,2025-02-11,Nexon,Mid,Diesel,Red,Corporate,SP7,1630249,79045,No,Yes,66623,1551204
INV11325,2025-12-31,2025-05-19,Nexon,Mid,Petrol,White,Digital,SP16,586796,7101,No,No,36406,579695
INV11326,2024-06-16,2024-10-20,Baleno,Top,Petrol,Black,Digital,SP6,1585052,62495,Yes,Yes,100485,1522557
INV11327,2025-09-01,2024-10-03,Swift,Top,EV,Silver,Corporate,SP6,1157129,4743,Yes,Yes,29825,1152386
INV11328,2024-09-24,2025-03-13,Baleno,Top,Petrol,White,Corporate,SP2,804422,8951,No,No,91823,795471
INV11329,2025-03-30,2024-04-16,Venue,Base,EV,Silver,Corporate,SP8,1726642,7014,No,Yes,130497,1719628
INV11330,2025-11-15,2025-10-19,Baleno,Base,EV,White,Corporate,SP7,1260395,36180,No,No,147079,1224215
INV11331,2025-02-04,2025-02-23,Creta,Mid,EV,Black,Walk-in,SP14,626259,56977,No,Yes,54173,569282
INV11332,2025-04-20,2025-09-02,Creta,Mid,EV,Blue,Referral,SP9,1952757,59534,No,Yes,127974,1893223
INV11333,2025-12-02,2025-03-04,City,Mid,EV,Black,Referral,SP15,1338628,63209,No,No,75619,1275419
INV11334,2025-09-25,2025-01-09,Creta,Mid,Diesel,Red,Corporate,SP18,1909399,41908,Yes,No,103114,1867491
INV11335,2025-07-11,2024-03-13,Baleno,Base,EV,Red,Referral,SP12,1727933,50918,Yes,Yes,127071,1677015
INV11336,2025-07-29,2025-09-25,Creta,Mid,Diesel,White,Referral,SP19,1417293,8219,Yes,Yes,27923,1409074
INV11337,2024-05-09,2024-01-30,Swift,Mid,Petrol,Red,Referral,SP13,1735147,7163,No,Yes,54374,1727984
INV11338,2024-12-28,2024-07-06,Creta,Top,EV,Black,Referral,SP7,1043708,2470,No,Yes,81713,1041238
INV11339,2025-12-05,2024-12-29,Venue,Mid,Petrol,Silver,Corporate,SP10,1704884,16543,No,No,61411,1688341
INV11340,2025-11-23,2025-03-26,Swift,Mid,EV,Black,Digital,SP10,1292650,19276,Yes,Yes,84368,1273374
INV11341,2024-10-18,2024-07-13,City,Mid,Diesel,White,Digital,SP2,624283,36881,No,Yes,28316,587402
INV11342,2025-01-05,2024-06-04,Venue,Base,Diesel,Red,Digital,SP14,943108,78950,Yes,No,129950,864158
INV11343,2024-01-29,2024-06-20,Baleno,Top,Diesel,Silver,Walk-in,SP13,1229391,7749,No,Yes,30556,1221642
INV11344,2024-05-28,2024-02-10,Baleno,Mid,Petrol,Blue,Referral,SP6,730461,24182,No,No,30058,706279
INV11345,2024-10-22,2024-03-03,Baleno,Mid,EV,Silver,Corporate,SP9,714202,77450,No,No,124554,636752
INV11346,2024-01-11,2024-01-23,Venue,Top,Petrol,Silver,Corporate,SP13,642298,21383,Yes,No,119987,620915
INV11347,2025-05-26,2024-12-25,Venue,Mid,Diesel,Black,Walk-in,SP9,1147396,78578,Yes,Yes,45482,1068818
INV11348,2025-11-06,2024-03-15,Venue,Base,Petrol,Blue,Corporate,SP13,1469775,25412,Yes,No,64494,1444363
INV11349,2024-04-22,2025-07-13,Swift,Mid,Diesel,White,Digital,SP5,1296478,13181,No,No,45005,1283297
INV11350,2024-07-05,2025-11-02,Nexon,Base,Diesel,White,Walk-in,SP14,746027,44898,Yes,No,104671,701129
INV11351,2024-08-14,2024-04-27,Swift,Base,Diesel,Silver,Corporate,SP5,1403894,59630,No,Yes,109424,1344264
INV11352,2024-11-05,2025-09-03,Baleno,Mid,EV,Silver,Walk-in,SP9,537117,3405,No,Yes,52481,533712
INV11353,2024-04-07,2025-01-14,Nexon,Top,EV,Red,Walk-in,SP8,1678556,10862,Yes,Yes,48401,1667694
INV11354,2024-02-24,2025-11-09,Creta,Base,Diesel,Blue,Corporate,SP7,1422469,54679,Yes,Yes,60431,1367790
INV11355,2025-09-14,2024-10-16,Baleno,Top,Petrol,Silver,Digital,SP8,1529300,28688,No,No,84459,1500612
INV11356,2025-10-25,2025-03-15,City,Mid,Petrol,Red,Corporate,SP3,1758520,48017,No,No,110473,1710503
INV11357,2025-02-09,2025-10-29,Swift,Base,EV,Blue,Referral,SP15,688349,12939,No,No,131387,675410
INV11358,2024-03-09,2024-01-07,Venue,Mid,Diesel,White,Referral,SP8,1041661,39585,No,Yes,143311,1002076
INV11359,2024-11-07,2024-07-14,Swift,Top,Petrol,Red,Corporate,SP1,545452,22942,Yes,No,137410,522510
INV11360,2024-10-15,2025-02-24,Venue,Mid,Diesel,Blue,Digital,SP7,1729737,5272,Yes,Yes,140327,1724465
INV11361,2025-07-01,2025-07-21,Nexon,Mid,Petrol,Red,Referral,SP19,1555230,44134,Yes,Yes,98682,1511096
INV11362,2024-05-27,2024-07-11,City,Base,EV,Silver,Referral,SP2,1448784,24265,No,Yes,115637,1424519
INV11363,2025-04-11,2025-07-12,Nexon,Mid,Diesel,Black,Corporate,SP14,1735789,48192,No,No,96789,1687597
INV11364,2024-08-31,2024-05-27,City,Mid,Diesel,White,Corporate,SP18,623319,28668,No,No,68504,594651
INV11365,2025-05-05,2025-10-30,Swift,Mid,Petrol,Silver,Corporate,SP15,1392078,69283,Yes,Yes,23223,1322795
INV11366,2025-05-21,2024-07-20,Venue,Base,Petrol,Silver,Walk-in,SP14,719015,9297,No,No,90977,709718
INV11367,2024-12-30,2025-03-19,Nexon,Top,Petrol,Blue,Walk-in,SP19,1423864,64005,No,Yes,128126,1359859
INV11368,2025-04-26,2025-02-22,City,Top,Diesel,Red,Walk-in,SP19,1078256,58434,Yes,No,60149,1019822
INV11369,2024-07-19,2025-03-02,Baleno,Mid,EV,White,Corporate,SP17,1159103,64749,Yes,Yes,32863,1094354
INV11370,2024-06-02,2025-04-23,Baleno,Base,EV,Silver,Digital,SP19,1948951,1607,No,Yes,123488,1947344
INV11371,2025-03-25,2025-04-19,Nexon,Mid,Petrol,Blue,Referral,SP16,663223,59183,Yes,Yes,49564,604040
INV11372,2025-05-15,2024-05-05,Venue,Top,EV,White,Walk-in,SP20,631590,56305,No,No,102189,575285
INV11373,2024-03-13,2025-01-29,Nexon,Base,Petrol,Red,Digital,SP19,778796,27973,Yes,No,109624,750823
INV11374,2025-12-13,2025-07-29,Swift,Top,EV,Silver,Corporate,SP1,745615,23117,No,No,42499,722498
INV11375,2024-10-22,2024-11-20,City,Top,Diesel,Silver,Walk-in,SP19,1275492,7645,Yes,No,127619,1267847
INV11376,2024-01-17,2025-01-26,Swift,Base,Petrol,Silver,Corporate,SP7,1488515,42238,Yes,No,146056,1446277
INV11377,2025-10-02,2025-11-18,Baleno,Base,EV,White,Digital,SP11,1913209,69694,Yes,Yes,109218,1843515
INV11378,2024-08-04,2025-09-19,City,Mid,Diesel,White,Walk-in,SP5,734537,41773,Yes,No,52132,692764
INV11379,2024-03-01,2025-03-15,Nexon,Mid,EV,White,Walk-in,SP17,1721996,16786,No,Yes,146272,1705210
INV11380,2025-09-07,2024-07-22,Swift,Top,Diesel,White,Walk-in,SP11,1230782,40693,No,No,24533,1190089
INV11381,2024-02-11,2025-04-30,Creta,Base,Diesel,Blue,Walk-in,SP8,1625577,26578,Yes,No,102962,1598999
INV11382,2024-01-25,2024-01-31,Venue,Base,EV,Black,Digital,SP10,576757,46408,No,No,100096,530349
INV11383,2024-02-08,2025-01-22,Venue,Mid,EV,Blue,Walk-in,SP12,633407,69702,Yes,Yes,54409,563705
INV11384,2024-05-10,2025-09-16,Creta,Top,Diesel,Silver,Referral,SP10,744348,15076,Yes,No,101461,729272
INV11385,2025-05-12,2025-03-09,Baleno,Top,Diesel,Blue,Referral,SP13,1155860,19377,No,Yes,42987,1136483
INV11386,2024-08-16,2025-01-10,City,Mid,Diesel,Red,Corporate,SP18,1771859,9278,No,No,30633,1762581
INV11387,2024-04-17,2024-12-09,Venue,Base,Petrol,White,Walk-in,SP10,868742,64808,No,Yes,121601,803934
INV11388,2024-06-20,2025-03-18,Creta,Mid,Diesel,Red,Referral,SP19,712328,33539,No,Yes,76207,678789
INV11389,2025-03-10,2025-08-01,Nexon,Mid,Petrol,Red,Referral,SP20,898759,11440,No,Yes,70535,887319
INV11390,2025-04-22,2024-03-15,Creta,Mid,Diesel,Silver,Referral,SP17,1534938,26245,No,Yes,115661,1508693
INV11391,2024-04-11,2025-07-10,Baleno,Mid,Petrol,White,Digital,SP20,1207597,22097,No,No,23996,1185500
INV11392,2025-06-07,2025-10-27,Baleno,Base,Diesel,Red,Walk-in,SP16,1906891,73703,Yes,No,20014,1833188
INV11393,2024-10-01,2024-06-03,Swift,Mid,Diesel,Silver,Digital,SP5,1245076,67092,No,Yes,100431,1177984
INV11394,2025-09-04,2025-03-05,Venue,Base,Diesel,White,Digital,SP3,1030901,1151,Yes,No,21674,1029750
INV11395,2024-02-13,2024-12-28,Swift,Mid,EV,Black,Referral,SP15,1396465,21698,No,Yes,57867,1374767
INV11396,2024-01-17,2025-03-23,Creta,Top,EV,Silver,Referral,SP2,1746511,17601,No,No,105537,1728910
INV11397,2024-11-25,2024-08-21,City,Base,Diesel,Blue,Corporate,SP13,1458044,26807,Yes,No,77251,1431237
INV11398,2025-07-22,2025-07-16,City,Top,Petrol,White,Walk-in,SP8,1362634,45302,Yes,No,75709,1317332
INV11399,2025-05-11,2024-09-18,Baleno,Mid,Petrol,Red,Walk-in,SP17,585666,8039,Yes,Yes,140162,577627
INV11400,2024-01-12,2024-05-04,City,Mid,Diesel,Red,Referral,SP4,1046356,47427,Yes,No,37864,998929
INV11401,2024-11-13,2024-09-01,City,Mid,EV,Blue,Referral,SP19,1335489,71839,No,Yes,46321,1263650
INV11402,2025-08-14,2025-06-25,City,Base,Petrol,Blue,Walk-in,SP9,1305378,58049,No,No,44082,1247329
INV11403,2024-08-03,2025-04-29,Creta,Top,EV,Red,Corporate,SP15,1175907,19053,Yes,Yes,137734,1156854
INV11404,2024-12-04,2024-05-01,City,Base,Petrol,White,Referral,SP9,1109525,55413,Yes,No,60131,1054112
INV11405,2025-10-22,2024-05-04,Nexon,Base,Diesel,Silver,Corporate,SP9,1534628,65958,No,Yes,91493,1468670
INV11406,2024-03-21,2025-07-02,City,Mid,EV,Blue,Digital,SP14,767913,31275,No,Yes,24210,736638
INV11407,2025-12-27,2024-06-18,City,Top,Petrol,Blue,Referral,SP16,1627775,26597,Yes,Yes,134080,1601178
INV11408,2025-04-29,2024-05-03,Swift,Mid,Diesel,Blue,Digital,SP17,1652798,77521,No,No,140159,1575277
INV11409,2025-01-08,2024-02-04,Creta,Base,Diesel,Black,Referral,SP13,1533281,68908,No,Yes,135663,1464373
INV11410,2025-12-10,2024-03-27,Baleno,Mid,Diesel,White,Digital,SP9,733931,55188,Yes,No,84586,678743
INV11411,2024-07-18,2025-10-07,Swift,Top,EV,White,Referral,SP15,666234,34710,Yes,Yes,103605,631524
INV11412,2025-06-20,2025-12-08,Venue,Mid,EV,White,Corporate,SP7,981604,75486,Yes,Yes,54851,906118
INV11413,2025-04-10,2024-07-19,Creta,Top,Diesel,White,Corporate,SP1,533434,49050,Yes,Yes,46865,484384
INV11414,2024-03-29,2025-01-03,Nexon,Top,EV,White,Corporate,SP1,1308534,49249,No,No,103606,1259285
INV11415,2024-09-24,2024-03-17,Creta,Mid,Petrol,Red,Digital,SP5,1570112,34247,Yes,No,24158,1535865
INV11416,2025-10-16,2024-02-28,Venue,Base,Diesel,Blue,Corporate,SP9,1223130,70162,No,No,141497,1152968
INV11417,2025-07-24,2025-03-06,Venue,Mid,Diesel,Red,Digital,SP12,1653215,26408,No,No,77852,1626807
INV11418,2025-05-03,2025-09-29,Venue,Base,EV,Black,Referral,SP6,943604,76313,No,No,69339,867291
INV11419,2025-06-21,2025-05-14,Baleno,Base,Diesel,Silver,Digital,SP13,1055435,70683,No,No,121086,984752
INV11420,2024-02-16,2024-04-18,City,Mid,Petrol,Blue,Referral,SP8,1861246,5443,Yes,No,40572,1855803
INV11421,2024-10-14,2024-10-04,Creta,Base,EV,Black,Walk-in,SP15,1703307,79,No,Yes,24100,1703228
INV11422,2024-01-16,2024-03-08,City,Base,EV,Red,Walk-in,SP6,604663,38345,Yes,Yes,64469,566318
INV11423,2025-12-11,2024-03-09,City,Mid,Diesel,Silver,Walk-in,SP6,1934953,12901,No,No,101061,1922052
INV11424,2025-02-04,2024-06-13,Nexon,Mid,Diesel,Black,Digital,SP4,523088,67759,Yes,No,80861,455329
INV11425,2024-03-26,2025-05-03,Venue,Mid,Diesel,Silver,Walk-in,SP11,1617040,42732,No,No,38456,1574308
INV11426,2024-09-06,2024-10-31,Baleno,Base,EV,Black,Walk-in,SP18,1346430,79304,No,No,75803,1267126
INV11427,2025-01-25,2025-11-04,Nexon,Top,Diesel,Red,Walk-in,SP3,1838904,17507,Yes,No,85633,1821397
INV11428,2024-11-30,2024-12-30,Swift,Base,Petrol,Silver,Referral,SP3,651171,35391,Yes,Yes,95019,615780
INV11429,2025-09-20,2025-01-13,Baleno,Top,Diesel,Black,Corporate,SP12,1487314,34171,Yes,No,141493,1453143
INV11430,2025-06-02,2024-12-08,City,Mid,Diesel,Red,Digital,SP6,1586315,51730,Yes,No,56232,1534585
INV11431,2024-05-16,2025-07-07,Baleno,Top,EV,Blue,Walk-in,SP6,1688037,7485,No,No,87323,1680552
INV11432,2025-11-18,2024-12-19,Venue,Mid,Diesel,Red,Referral,SP8,517352,37748,No,Yes,126067,479604
INV11433,2025-05-12,2025-02-19,Swift,Mid,EV,Red,Corporate,SP15,626788,3878,No,Yes,41788,622910
INV11434,2025-12-27,2024-04-18,Venue,Top,Diesel,Blue,Corporate,SP18,914364,1949,No,Yes,118987,912415
INV11435,2025-04-21,2025-07-16,Swift,Mid,Petrol,Red,Corporate,SP20,1092328,20881,No,Yes,36092,1071447
INV11436,2025-08-16,2025-05-11,Nexon,Top,Petrol,Blue,Referral,SP16,1476124,51306,Yes,No,21132,1424818
INV11437,2024-08-10,2024-12-06,City,Mid,EV,Blue,Walk-in,SP6,1904999,9958,Yes,Yes,97850,1895041
INV11438,2025-01-06,2025-01-17,Swift,Base,EV,Blue,Corporate,SP17,1643006,59185,No,Yes,124181,1583821
INV11439,2025-02-05,2025-06-16,Swift,Base,Diesel,Black,Referral,SP9,950330,8697,Yes,Yes,108118,941633
INV11440,2025-03-18,2024-10-26,Swift,Mid,Diesel,Silver,Referral,SP19,1458215,15493,No,Yes,113316,1442722
INV11441,2025-05-04,2024-05-18,Baleno,Mid,Petrol,Black,Digital,SP18,1140245,42801,No,Yes,146003,1097444
INV11442,2025-09-06,2024-12-24,Nexon,Top,Diesel,Blue,Referral,SP5,1042036,21199,Yes,No,117772,1020837
INV11443,2024-09-29,2025-05-13,Baleno,Base,Petrol,Silver,Corporate,SP6,615158,65792,No,Yes,138524,549366
INV11444,2025-06-09,2025-01-19,City,Top,EV,Silver,Corporate,SP12,1768165,34488,Yes,Yes,33068,1733677
INV11445,2024-06-07,2025-08-26,Swift,Mid,Diesel,Blue,Referral,SP11,1744930,30493,No,Yes,67401,1714437
INV11446,2024-05-31,2024-10-06,Nexon,Mid,EV,Silver,Corporate,SP16,1215720,49002,Yes,No,68526,1166718
INV11447,2025-09-11,2025-09-28,Nexon,Top,Diesel,Silver,Referral,SP20,1820966,23731,No,No,78958,1797235
INV11448,2024-07-06,2025-04-27,Creta,Mid,Petrol,Black,Corporate,SP17,741851,7076,No,No,135729,734775
INV11449,2024-04-07,2024-04-20,City,Base,EV,Silver,Digital,SP20,559395,1071,Yes,No,96593,558324
INV11450,2024-05-10,2024-05-18,Nexon,Top,EV,Blue,Walk-in,SP9,1972132,67602,No,No,75041,1904530
INV11451,2024-06-19,2025-03-10,Swift,Base,Diesel,White,Digital,SP1,1502378,41410,No,No,119158,1460968
INV11452,2024-07-01,2025-05-23,Swift,Base,EV,White,Digital,SP3,1861020,54327,Yes,No,124042,1806693
INV11453,2024-12-29,2024-09-29,Nexon,Base,Petrol,White,Walk-in,SP9,1944878,61072,Yes,No,83372,1883806
INV11454,2024-02-08,2024-04-08,Baleno,Top,EV,Blue,Corporate,SP19,722143,41041,Yes,Yes,87562,681102
INV11455,2025-06-10,2024-04-13,City,Mid,EV,White,Walk-in,SP13,1286401,53326,No,Yes,112099,1233075
INV11456,2025-05-11,2024-08-01,Swift,Base,Diesel,Black,Referral,SP14,1301292,38549,Yes,No,84046,1262743
INV11457,2025-05-30,2025-10-25,Nexon,Base,EV,Blue,Walk-in,SP20,1041301,53096,Yes,Yes,123669,988205
INV11458,2024-12-14,2024-06-13,Swift,Base,Diesel,Blue,Digital,SP19,900623,55578,Yes,No,88086,845045
INV11459,2025-01-31,2025-06-03,Nexon,Mid,Diesel,Blue,Walk-in,SP7,1573511,46390,No,Yes,148088,1527121
INV11460,2025-12-22,2024-10-10,City,Mid,EV,Silver,Corporate,SP4,1000229,46052,Yes,Yes,116458,954177
INV11461,2024-06-09,2025-05-31,Nexon,Top,Petrol,Silver,Digital,SP12,1073367,43167,No,No,27089,1030200
INV11462,2024-01-16,2025-10-18,Creta,Mid,Diesel,Silver,Referral,SP14,534111,54587,No,Yes,36623,479524
INV11463,2025-05-07,2025-09-04,Nexon,Top,EV,Red,Corporate,SP2,1342982,61292,Yes,No,69641,1281690
INV11464,2025-03-01,2024-06-12,Nexon,Top,Diesel,Black,Digital,SP1,706769,75419,No,No,32043,631350
INV11465,2024-04-17,2025-10-20,City,Top,Petrol,Blue,Referral,SP18,982333,42139,No,Yes,86572,940194
INV11466,2025-03-25,2024-03-04,Nexon,Top,Petrol,Blue,Corporate,SP20,718008,10707,No,No,84136,707301
INV11467,2024-11-06,2024-03-31,City,Top,Diesel,Silver,Referral,SP8,540565,13140,No,Yes,144218,527425
INV11468,2024-06-18,2024-04-26,Creta,Base,Petrol,Blue,Walk-in,SP3,1567859,11093,No,Yes,108052,1556766
INV11469,2025-06-29,2024-09-23,City,Mid,EV,Blue,Walk-in,SP6,1779938,72043,Yes,No,106700,1707895
